Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,DailyHours,TariffRate,ElectricityBill
0,0,1,1,1,0,7,13.5,6.8,5519.21
3,1,2,2,3,2,4,9.9,15.2,24233.62
6,1,2,0,3,2,11,10.9,9.3,15680.81
10,3,1,2,2,0,2,14.0,23.4,27999.51
0,2,3,3,2,0,3,10.6,8.5,12526.34
2,1,2,1,3,1,6,4.5,16.3,10746.37
2,3,3,3,3,2,12,10.6,24.2,54955.57
5,1,1,4,0,2,6,5.5,15.0,11843.28
4,0,1,4,0,1,8,17.3,14.6,27170.02
10,3,2,0,2,1,5,15.4,9.3,27109.44
6,2,2,0,0,2,11,15.9,8.4,20762.66
2,2,3,1,1,1,2,7.5,22.4,28465.39
10,0,3,0,0,2,4,8.7,5.0,8066.27
0,0,0,1,0,1,12,11.4,25.0,6803.55
10,2,2,3,2,0,4,12.2,7.4,11692.75
2,2,2,0,1,1,7,16.1,10.3,24454.91
7,0,1,4,2,0,8,16.9,6.7,8927.99
4,2,1,1,2,1,9,14.1,10.0,15026.99
2,2,3,3,0,1,4,7.6,24.5,33534.92
7,1,2,2,1,0,2,8.0,19.6,19442.11
5,2,3,1,1,2,8,15.2,19.3,64529.38
2,0,0,4,1,2,6,4.6,23.0,7928.72
4,1,1,0,1,1,6,8.5,6.8,5218.91
0,1,1,3,0,0,11,7.8,11.7,4754.19
5,2,2,2,2,2,1,11.9,18.1,36671.15
8,1,2,0,0,0,6,14.3,15.6,29598.34
6,3,2,1,2,0,1,16.3,17.8,34226.82
10,0,2,4,3,0,12,12.9,5.3,8428.16
7,0,2,2,0,0,9,11.8,8.0,11443.5
5,2,0,2,0,0,7,15.4,18.8,8098.39
10,2,1,0,0,2,11,5.9,14.6,11018.98
4,0,0,3,2,1,2,17.9,24.3,19585.21
5,0,0,4,1,0,1,10.2,16.4,4362.29
6,2,3,3,3,0,6,8.0,21.6,34380.76
8,0,2,3,0,1,8,13.1,16.7,32720.2
7,2,1,3,2,2,8,10.2,14.9,22851.35
4,1,2,0,2,0,8,9.1,7.7,8710.15
6,3,0,3,1,2,9,11.1,9.3,9569.45
7,3,1,2,0,0,6,15.7,5.9,8593.22
0,3,1,4,0,0,3,11.7,9.8,7781.0
7,1,3,2,2,0,7,15.0,23.4,63861.33
10,2,3,1,2,2,9,17.5,13.2,53688.83
6,2,3,3,1,1,12,16.5,5.6,19733.14
10,2,2,3,0,0,10,4.7,18.1,10710.13
1,0,0,0,0,0,11,8.3,22.3,431.72
1,3,3,0,2,2,8,12.2,8.6,20832.13
5,2,3,1,2,0,9,5.6,17.4,18488.15
2,2,2,4,1,0,10,6.0,11.7,7807.34
0,1,1,2,3,0,11,16.4,13.8,14069.05
7,2,2,4,0,1,10,11.5,14.4,24552.13
6,3,1,1,2,2,1,12.9,23.8,35543.67
3,2,2,4,3,1,5,7.3,7.9,8951.59
0,1,3,0,0,1,9,9.2,14.0,23996.18
1,3,0,2,2,0,12,11.4,9.3,2537.06
8,0,0,2,2,1,2,11.2,12.7,6636.61
3,2,2,3,3,2,3,11.3,11.3,19543.01
2,2,3,3,2,0,5,16.7,17.5,54139.59
7,2,0,0,1,0,2,12.3,5.6,1766.59
3,2,2,3,1,1,12,12.7,10.5,17402.57
6,1,1,3,1,0,2,14.0,14.2,15384.93
4,1,3,0,1,1,4,16.4,24.1,64845.31
4,3,3,4,0,0,1,8.8,15.4,24486.58
10,1,3,4,2,2,9,12.9,22.7,75483.61
5,2,0,1,2,0,12,11.4,9.9,2990.76
3,3,0,2,1,1,10,8.4,11.3,4487.76
1,0,3,4,3,0,2,6.8,6.2,6436.47
5,3,0,0,2,2,10,14.2,15.3,15296.09
4,2,1,2,3,0,8,15.3,15.0,19923.52
2,2,0,1,1,2,9,7.2,24.8,13072.68
3,0,0,2,2,0,4,12.1,6.1,1129.31
2,2,3,3,3,0,1,17.2,21.1,57035.93
2,3,3,0,3,2,11,10.9,9.5,20788.78
3,1,2,1,1,1,10,16.0,21.3,43166.42
1,1,2,1,0,2,10,7.6,19.4,21525.66
3,3,1,1,0,1,8,13.1,8.4,11081.94
9,3,1,0,0,0,2,8.5,21.1,13309.4
10,3,2,1,1,1,2,5.5,23.8,20195.05
1,0,0,3,2,1,5,5.6,6.1,1460.24
9,1,2,3,2,2,6,7.7,8.0,12562.62
7,0,2,4,1,1,9,7.4,17.1,20849.78
9,0,1,1,3,0,9,11.5,13.2,12958.61
4,2,1,2,1,0,3,16.9,12.2,14114.6
6,1,0,1,2,0,1,7.2,15.8,2812.75
10,0,3,2,0,0,12,15.6,21.7,54613.44
3,3,3,3,1,1,3,16.2,13.4,43486.16
9,3,2,3,0,1,12,4.6,11.8,8002.23
5,3,0,3,1,1,11,11.4,24.3,14846.57
9,2,3,0,1,0,2,14.5,11.9,29573.59
3,0,3,2,0,1,9,15.3,6.8,20878.39
5,1,1,4,2,1,4,6.3,10.6,6361.78
0,1,3,1,2,2,9,14.3,7.1,21502.81
5,2,1,2,3,0,10,5.1,5.3,2185.08
5,3,3,2,3,0,12,15.0,22.5,61449.02
1,3,1,3,3,0,6,17.1,15.1,22362.84
9,0,0,0,0,0,6,14.7,24.8,7660.48
9,1,0,2,1,1,8,10.0,12.0,6834.08
8,1,2,0,1,1,8,12.0,8.7,15800.3
5,3,1,0,0,0,5,8.1,17.8,13212.17
10,3,2,0,0,2,6,17.5,10.8,39286.95
6,1,1,1,2,1,8,4.3,13.2,5522.47
1,1,2,2,2,2,10,17.0,18.5,51271.58
1,1,1,3,1,0,12,8.7,14.5,8161.54
1,0,2,2,3,0,4,5.8,7.3,4210.37
9,0,0,0,2,0,10,16.5,21.0,8238.58
10,3,0,2,0,0,7,16.8,11.5,9391.48
8,2,3,3,2,2,6,15.8,10.8,44909.55
2,3,2,3,3,2,7,16.7,21.9,64936.69
3,1,1,0,0,1,2,11.8,8.2,6866.58
0,2,0,3,2,0,5,12.8,21.2,6836.68
0,0,2,0,1,2,1,14.5,18.2,37367.97
3,3,0,2,2,0,11,10.8,10.1,3396.08
1,0,2,4,2,0,10,10.1,22.6,23292.48
7,2,2,2,0,0,8,7.5,5.4,5769.61
3,0,0,4,0,2,12,14.6,8.2,7220.03
2,1,3,2,3,2,10,16.4,10.9,39750.99
2,1,0,3,0,1,4,9.6,9.6,3821.9
5,0,2,2,3,1,12,7.0,18.0,15903.95
5,3,2,2,1,2,12,10.3,9.4,15998.87
5,1,2,2,1,1,12,13.5,11.4,21454.9
5,2,2,1,2,1,6,4.2,9.4,6424.23
7,3,3,1,0,1,8,17.6,10.4,40068.45
7,0,2,4,2,0,9,11.6,8.7,14272.01
8,2,0,1,0,1,10,16.2,7.7,7232.78
0,0,1,1,2,2,10,11.2,20.4,22363.5
9,3,3,3,1,0,11,15.6,10.5,29875.15
7,1,2,3,0,1,11,11.4,10.8,15408.17
4,1,1,4,1,1,8,9.7,23.9,25426.84
2,1,1,3,1,2,3,7.8,19.2,16850.86
10,1,3,4,3,0,9,6.4,19.5,24355.06
9,2,3,3,1,2,12,5.2,6.8,8229.69
2,2,1,4,3,1,9,15.1,15.3,25015.09
5,3,2,4,3,1,8,8.6,20.7,31074.6
7,3,3,2,3,0,6,9.0,13.4,24326.52
9,3,0,4,3,2,11,11.8,18.3,20590.36
1,0,1,4,2,2,2,5.4,20.4,12550.77
8,1,3,4,3,0,12,4.2,5.3,3941.14
4,1,3,0,3,1,11,17.3,17.6,49784.52
4,3,2,4,2,0,2,15.5,8.9,16954.79
0,3,0,2,3,1,2,12.0,15.8,8500.3
5,2,3,0,3,1,1,13.2,23.6,55157.83
10,1,0,2,2,0,11,16.5,11.3,6342.51
10,1,1,2,3,1,6,9.4,20.1,23768.07
4,1,1,2,1,1,8,15.1,6.6,10860.65
6,2,1,3,2,1,3,15.3,11.1,18994.63
6,3,3,4,3,1,4,12.0,15.6,33724.23
3,2,0,3,1,0,5,5.2,8.9,1434.77
4,3,0,2,2,2,8,10.9,11.9,11189.31
9,3,3,4,1,1,10,8.6,22.8,38602.13
7,3,0,2,3,1,12,11.2,12.9,8678.39
1,3,1,3,3,1,1,12.0,19.2,21800.55
0,1,1,1,3,0,3,11.7,20.8,14990.89
5,2,3,0,1,0,11,9.7,19.8,28292.86
10,1,2,2,0,0,1,17.0,13.7,30746.91
3,0,2,3,0,0,1,7.9,18.4,14701.91
9,1,1,3,1,2,9,5.4,15.7,12182.66
2,3,0,4,1,1,5,13.8,18.6,16218.26
6,3,3,3,3,1,9,9.8,6.8,14845.2
7,3,0,1,0,1,4,11.0,7.4,4283.56
10,1,1,2,2,2,7,10.2,15.4,21895.68
3,3,2,4,2,2,9,6.9,5.0,6649.58
9,0,1,2,0,0,1,16.0,13.8,16320.57
10,1,3,1,2,1,3,13.8,6.3,16314.07
10,1,3,4,3,1,8,5.4,19.3,24498.87
5,0,1,1,1,0,12,15.5,18.6,17230.07
10,1,0,3,0,1,6,8.8,23.7,14107.67
10,3,1,1,3,2,10,7.6,5.3,5190.46
1,3,1,3,1,1,6,5.4,25.0,13998.4
7,0,0,0,1,1,1,17.6,22.5,16612.42
5,0,0,4,0,0,8,7.9,14.8,3223.17
10,1,0,4,3,0,5,16.0,21.9,16706.09
8,1,0,0,3,1,1,10.0,10.4,4815.75
10,1,2,2,3,1,2,7.6,23.3,25612.56
5,3,3,2,1,2,3,6.8,16.0,20294.17
5,0,2,3,0,2,7,11.9,12.3,27448.07
1,3,1,4,0,1,9,11.6,14.6,18292.59
4,0,0,0,1,1,9,15.0,11.4,6734.47
8,2,3,3,0,2,10,7.8,9.9,17639.85
0,0,0,3,0,0,9,11.8,11.8,1404.01
3,2,0,0,3,2,12,10.4,11.4,7820.68
9,0,2,4,0,1,8,13.1,20.4,43071.11
9,3,1,1,0,2,3,16.3,8.1,17317.5
2,1,1,1,3,2,9,13.3,22.3,36033.54
0,1,1,1,3,1,10,6.2,11.4,6036.67
0,1,0,3,2,2,12,9.3,11.7,7169.82
0,2,3,3,3,1,7,4.5,12.5,11739.59
0,1,2,2,1,2,10,14.7,23.5,56000.71
1,3,0,3,3,0,9,5.8,11.0,2350.74
10,3,0,2,2,0,12,9.7,12.0,5119.29
4,0,2,0,0,1,9,17.0,6.1,14408.37
1,1,1,0,2,1,9,9.7,8.4,7383.56
3,3,2,4,3,0,2,11.6,16.1,23651.41
8,1,0,4,3,2,9,8.8,21.5,18875.29
2,0,3,3,1,1,8,12.9,15.9,40955.95
1,2,0,4,1,1,11,17.8,7.6,6949.98
3,3,2,2,2,1,10,17.5,12.4,25526.51
8,3,2,0,2,2,1,10.6,22.1,40123.32
3,1,2,2,0,1,1,15.5,20.5,38281.99
4,2,1,2,2,0,5,14.3,12.6,14363.45
3,3,1,1,3,1,3,4.5,12.6,5169.38
7,2,2,4,1,1,6,15.8,16.2,45463.42
3,1,3,2,0,1,8,10.8,5.4,11903.52
1,0,2,1,3,1,5,12.8,11.7,21521.74
3,3,0,3,0,0,7,7.5,18.7,4506.5
1,2,2,1,3,1,9,12.2,10.7,18537.58
8,0,1,0,0,1,9,12.7,8.9,10891.98
10,2,2,1,3,2,1,16.3,20.6,62059.53
7,1,2,3,3,2,3,7.9,24.5,31799.62
8,0,2,0,0,1,4,9.3,18.1,21701.3
3,3,0,1,2,0,5,15.0,17.0,8547.6
0,3,1,1,1,2,7,17.7,15.7,32575.01
2,0,3,2,0,2,2,15.7,12.3,38333.87
6,2,2,2,0,1,8,16.7,19.1,50142.01
0,0,0,2,0,1,10,14.0,21.8,10122.49
10,1,2,4,1,1,4,4.2,8.1,5422.17
7,3,1,2,3,1,8,7.6,22.0,20962.14
8,0,0,2,3,1,4,6.8,20.5,6672.62
7,3,0,3,3,0,7,13.7,9.9,6375.8
4,0,0,2,2,1,9,17.9,14.6,11315.09
10,2,1,1,3,0,5,4.1,14.1,4820.91
8,3,3,2,1,0,7,11.7,16.9,38462.41
3,0,2,0,1,2,10,4.7,7.8,5519.16
8,0,0,0,0,1,11,15.7,22.7,14168.27
0,1,1,2,3,0,2,16.4,17.1,15423.48
10,3,0,1,3,1,6,11.7,13.2,11624.79
2,0,3,4,2,0,2,11.9,18.2,35260.25
3,1,0,2,1,0,4,17.7,13.9,4738.39
10,0,0,0,0,2,3,12.7,13.4,11486.32
9,3,3,1,2,2,1,11.9,8.7,22910.35
0,0,1,4,2,1,4,8.2,17.2,12572.37
5,3,1,2,2,0,7,6.2,17.7,9197.19
3,3,2,4,1,2,3,17.0,21.5,61161.78
3,1,0,3,2,1,6,13.4,7.7,5979.31
0,0,2,3,0,0,1,6.2,5.5,3372.41
4,3,2,1,1,0,3,12.9,7.4,11510.93
8,0,0,4,0,0,1,17.8,23.6,13157.75
5,2,0,3,0,1,12,11.8,10.4,6354.44
7,2,3,2,1,1,10,15.2,10.0,30148.68
10,0,2,2,3,2,12,12.9,6.8,14350.68
3,1,0,4,2,0,1,9.8,20.5,5660.53
8,2,3,3,1,1,7,13.3,17.1,54520.83
6,3,0,1,3,1,7,12.1,6.3,4922.82
6,0,2,2,0,2,9,4.5,9.0,7066.1
7,3,0,4,1,0,6,6.6,20.6,6221.48
1,3,0,3,0,0,3,17.1,7.0,2794.09
5,2,1,1,2,1,7,10.0,16.3,16762.91
6,3,3,2,1,0,5,17.2,14.3,45120.59
2,0,0,4,1,0,12,12.0,7.6,1498.98
7,1,1,0,3,2,1,8.8,21.2,21051.02
0,2,0,4,1,2,7,6.4,18.3,9543.44
0,2,2,4,3,2,5,4.8,20.2,17937.1
9,0,2,4,2,2,1,10.8,22.5,38101.87
2,1,1,2,1,1,1,17.1,6.2,9268.95
5,1,0,2,0,2,7,9.8,10.3,7753.0
6,3,1,2,1,0,4,7.3,10.1,5541.85
1,1,0,4,1,0,12,13.4,15.8,4211.95
5,0,3,4,2,1,10,13.1,22.1,51633.82
4,1,3,3,3,0,7,9.6,22.5,39973.12
5,1,0,3,2,2,11,4.6,6.4,2171.33
0,3,0,1,0,0,6,9.4,13.4,2633.97
9,3,3,0,0,1,2,11.8,9.7,22162.38
6,0,1,2,1,1,11,13.8,7.3,8779.52
7,1,3,0,0,2,9,16.3,13.3,50975.05
6,1,1,2,1,1,9,9.5,9.1,8463.0
8,2,1,3,2,2,8,17.1,18.1,46063.12
0,1,3,1,0,2,8,4.3,22.8,20701.07
9,2,3,0,3,2,12,17.1,19.6,68859.89
8,3,2,4,0,1,4,12.0,16.5,32018.79
10,3,1,3,3,2,1,4.5,22.3,15105.43
10,3,3,1,3,0,10,17.2,6.7,19902.74
2,2,3,2,0,2,2,8.8,9.5,15964.92
1,2,0,2,2,2,2,4.8,19.0,5835.55
5,2,1,1,0,1,11,17.2,13.8,22240.9
10,1,2,2,0,0,8,16.6,9.6,22528.81
4,3,3,2,3,0,6,16.2,12.5,40121.64
3,2,2,4,0,1,1,5.4,21.2,15208.29
3,3,2,2,0,2,6,4.9,7.8,7425.72
7,2,1,0,3,1,1,16.2,15.1,24806.92
9,2,2,1,1,0,6,10.9,16.0,24177.01
2,3,3,1,2,2,12,17.2,18.9,62357.9
0,1,2,4,0,1,2,5.2,15.9,11796.15
4,0,3,3,0,1,10,14.0,13.3,33615.84
7,2,2,3,3,2,8,17.4,21.3,70147.84
2,3,2,2,3,2,9,4.5,6.8,5879.96
1,3,2,1,1,2,6,10.7,24.3,44432.67
0,2,1,0,0,0,4,14.1,9.5,6895.64
3,3,2,0,2,0,10,4.6,10.9,5553.63
10,0,1,2,1,0,8,4.7,17.3,7420.37
1,1,0,3,0,1,4,4.2,9.3,1415.34
7,2,1,2,0,1,6,5.1,12.2,6863.68
10,3,1,3,2,1,6,4.3,24.7,14048.86
9,3,2,4,2,1,3,14.7,14.5,35122.47
8,3,2,4,0,1,8,5.3,19.4,19635.37
9,1,3,4,1,2,11,6.0,22.2,27207.63
0,3,3,1,2,0,3,12.3,19.3,34924.15
1,2,3,3,3,1,10,10.2,5.3,9945.33
5,1,2,3,2,1,11,10.0,13.6,18564.01
9,1,1,1,3,1,7,15.8,9.1,16390.47
6,2,3,4,3,2,3,15.5,13.3,47731.96
1,3,3,1,2,1,5,9.6,21.8,45334.2
7,2,1,2,1,1,2,14.2,16.9,25736.48
9,1,3,4,3,0,12,12.7,8.1,18825.36
8,3,2,3,0,2,3,9.9,9.5,16507.75
7,2,0,2,3,0,3,5.9,24.8,5187.92
8,0,0,2,1,1,8,15.0,10.1,8881.24
5,1,3,4,2,2,9,4.4,11.2,11597.54
10,3,0,1,1,0,7,7.8,23.8,9372.51
6,0,0,3,2,2,11,4.5,16.3,5058.44
5,2,2,4,1,0,11,16.3,18.8,42184.25
6,3,2,2,2,2,7,4.8,11.9,10129.54
2,3,1,2,3,2,9,16.4,16.9,38731.08
3,0,3,2,1,0,3,6.9,16.1,15754.88
8,0,0,2,1,2,8,11.0,20.9,19121.04
2,1,1,1,0,2,10,4.2,6.1,2685.75
1,0,3,3,1,2,12,16.1,21.1,59112.16
10,3,2,1,0,2,3,8.4,14.5,20311.12
6,3,1,4,1,0,4,17.9,23.7,38557.14
5,2,1,1,3,1,9,11.3,13.8,16782.57
2,1,3,4,3,2,1,7.1,14.1,19967.73
5,2,3,0,2,0,4,15.0,8.6,18794.44
6,3,0,0,2,1,10,4.5,16.5,3810.91
5,2,0,4,0,0,6,7.9,18.7,5541.95
0,0,3,1,1,1,3,14.9,5.3,12813.48
0,2,0,4,3,2,2,17.1,9.8,12066.04
8,3,3,2,0,0,7,15.9,22.0,67938.76
5,0,0,1,0,2,9,14.8,21.4,22020.21
1,3,1,0,0,1,7,6.5,23.9,14965.62
10,1,2,3,0,2,7,7.5,18.7,26983.15
0,1,0,0,2,2,6,17.2,16.5,17396.64
10,0,2,3,0,1,2,13.7,8.1,16154.33
1,1,1,4,2,2,9,4.8,23.6,14585.09
7,1,1,4,0,1,9,4.2,6.5,2940.6
4,1,3,2,1,2,11,17.2,14.0,49723.28
6,1,0,0,1,2,3,6.7,14.4,6604.03
6,3,3,0,2,2,4,4.8,23.1,23889.71
1,0,1,4,0,2,1,5.9,18.4,10875.35
3,0,3,4,0,1,1,16.6,18.6,54128.61
1,3,2,2,0,2,5,17.0,11.8,34404.02
6,2,0,1,2,0,8,5.5,24.1,4234.91
4,2,3,4,3,1,12,12.8,10.5,25599.15
0,1,2,2,2,0,9,8.8,23.7,25359.54
1,0,0,4,1,2,3,10.4,13.5,8143.26
5,0,0,1,1,1,6,12.8,9.7,5786.38
3,0,1,3,0,0,7,9.5,6.5,4285.98
6,2,3,3,3,0,8,16.7,13.8,49340.09
1,1,1,4,3,2,6,6.1,24.6,17497.5
1,0,2,1,1,2,4,4.8,8.8,6669.54
5,2,0,2,1,1,9,14.9,17.9,14974.36
7,3,2,0,1,0,6,14.3,14.8,31854.05
0,0,0,4,1,1,11,6.0,16.3,3375.95
4,3,1,0,0,1,11,9.1,24.5,19442.67
0,0,3,3,3,1,1,12.1,23.5,49199.6
10,2,1,4,1,0,7,5.8,23.5,14966.27
5,2,0,1,1,1,11,10.1,7.9,3807.17
6,0,2,4,0,0,4,9.7,8.5,9047.35
5,1,1,3,3,1,6,7.0,15.6,12825.53
8,1,0,1,3,1,8,11.2,14.9,10224.75
2,2,0,4,3,2,8,8.8,9.2,7141.86
7,3,0,1,1,0,8,13.0,18.1,9491.71
2,3,0,2,0,1,5,8.1,13.3,5640.03
10,0,2,1,2,1,12,11.2,16.8,25721.94
6,3,0,0,1,2,9,9.4,16.8,13097.26
4,3,2,1,3,1,4,11.3,16.6,28259.59
0,3,2,0,0,0,4,10.3,14.9,14520.36
10,2,3,1,3,1,4,7.2,23.3,33583.62
3,0,2,2,3,2,1,14.7,17.0,39297.0
10,0,3,2,1,1,3,12.6,6.7,15636.37
8,0,2,0,3,2,11,6.3,10.9,11171.3
7,2,1,1,0,0,7,10.1,20.4,17056.32
2,2,2,2,3,2,12,6.5,8.9,8988.36
1,2,2,3,3,1,2,15.9,21.2,46445.86
10,2,3,2,0,0,10,11.5,6.2,11643.94
8,1,2,4,1,0,7,8.5,15.7,19826.85
0,3,0,2,1,2,2,5.9,8.7,3323.91
8,0,3,3,0,2,10,11.3,5.9,13724.09
6,2,1,2,2,0,12,5.3,11.7,4706.24
1,0,3,4,0,2,8,18.0,13.6,49910.69
10,1,2,1,3,0,5,16.0,19.0,43921.74
4,2,2,4,1,0,8,12.8,16.1,27721.42
1,1,1,0,1,1,3,12.0,19.0,16459.1
4,2,2,2,0,1,6,10.5,17.4,29183.97
6,0,0,4,3,1,11,12.9,12.3,9022.97
4,3,0,0,3,1,9,7.1,6.6,2715.1
1,1,3,4,3,2,5,9.9,22.7,53525.86
10,3,2,4,2,1,5,8.6,11.7,20551.68
4,1,0,0,0,1,2,6.5,16.7,4052.94
9,2,1,3,1,1,2,8.1,24.2,21160.17
5,3,3,3,1,0,2,4.9,17.1,14648.62
4,0,1,4,2,2,2,10.4,5.9,6607.37
1,0,2,0,0,0,8,11.6,21.2,27217.35
5,3,0,4,1,1,3,15.0,7.0,6491.62
5,0,3,2,0,0,8,12.2,14.5,30760.7
1,0,0,2,1,0,11,13.6,7.1,1024.16
3,2,2,2,3,2,6,5.8,15.1,17093.56
6,3,1,3,3,0,2,17.6,16.3,26843.78
0,3,2,1,1,1,5,10.5,15.4,24744.17
0,1,2,4,0,1,8,14.3,18.0,38072.48
10,2,2,1,3,2,1,9.0,17.0,28345.71
10,0,0,2,2,2,3,14.7,10.9,12451.1
5,1,1,2,2,0,5,15.4,6.5,7940.09
6,3,0,4,3,1,4,16.3,13.5,14398.68
4,1,0,2,0,1,5,11.5,14.7,8376.75
9,3,3,1,2,1,2,9.7,9.4,18306.35
7,0,0,2,3,0,7,15.1,13.0,5247.74
10,2,2,1,1,0,8,6.7,24.6,23994.58
3,2,0,2,3,0,3,9.3,6.4,1574.46
2,0,1,2,0,1,4,13.3,5.9,6505.74
6,1,2,1,3,2,1,5.7,17.1,15755.21
3,1,1,1,3,2,5,5.1,16.9,10995.4
0,2,2,1,1,2,2,14.3,23.1,52076.03
10,1,0,1,0,1,3,16.7,14.7,12135.41
7,0,3,3,0,2,10,16.8,18.9,63711.97
4,3,3,3,0,1,8,10.1,24.3,54761.31
7,1,0,3,1,0,10,8.8,11.0,2930.31
7,2,2,2,1,1,2,11.5,14.0,23420.87
4,2,1,4,2,0,3,17.7,21.7,29772.93
7,0,2,3,0,0,1,5.8,14.7,10856.34
6,2,1,2,3,0,12,4.2,19.0,6161.88
2,0,0,4,0,1,5,9.7,6.0,2755.94
3,1,0,0,1,0,7,6.6,8.6,800.24
10,1,0,4,1,1,11,17.8,18.4,21830.65
6,1,3,0,3,0,5,15.6,8.9,23001.17
3,0,2,4,0,2,6,13.5,11.5,25958.3
5,2,0,2,0,2,6,8.3,5.1,3445.01
1,0,3,2,0,2,2,13.9,22.1,54285.9
1,1,3,0,3,1,3,12.5,16.5,33041.6
2,1,0,3,2,0,1,13.9,5.9,1626.51
9,1,0,1,1,1,7,17.3,18.8,18186.1
6,1,1,3,3,2,11,16.4,23.1,42705.68
2,1,0,2,1,1,12,15.1,8.4,5459.45
2,0,1,4,1,0,11,11.8,8.6,6192.58
3,1,3,4,0,2,7,13.7,18.9,62874.91
9,0,3,3,2,2,1,9.5,19.5,38207.88
5,0,0,4,2,0,7,12.4,8.1,3138.23
0,1,3,2,3,0,6,12.5,19.2,41493.03
5,1,0,2,1,2,1,9.6,9.3,5673.1
7,3,1,3,1,1,2,16.2,16.5,29535.7
7,1,3,4,0,1,8,13.3,5.2,17047.1
5,0,1,1,2,1,10,12.2,8.8,8450.57
5,2,3,2,1,2,3,11.8,20.5,47213.77
2,0,0,1,0,0,11,6.6,9.2,443.84
1,1,2,1,0,0,9,14.2,5.7,9810.74
6,0,3,3,0,0,5,4.6,24.2,22099.09
7,2,1,3,1,0,1,6.6,18.9,10238.37
9,2,2,3,2,0,12,17.1,11.6,24039.12
5,2,1,0,1,1,2,7.7,17.2,11889.57
4,0,1,3,3,2,11,4.4,20.8,10331.61
3,2,0,0,0,1,7,17.5,14.0,11320.9
0,2,3,0,0,2,3,8.2,6.3,9804.49
8,0,2,0,2,1,10,14.9,15.5,31332.56
10,1,2,0,2,0,12,11.4,6.9,8850.34
9,2,0,1,0,0,3,17.8,13.8,7644.21
3,3,0,3,1,2,12,8.7,11.2,7001.32
1,3,3,1,1,0,2,10.2,11.0,18733.33
3,0,0,2,2,2,12,14.4,20.9,18731.73
10,2,1,0,0,1,11,12.8,7.3,9366.91
4,0,2,0,2,2,5,5.6,9.3,8844.04
1,1,0,1,1,1,5,4.7,7.9,1349.45
6,0,1,3,1,1,8,8.0,17.9,15769.54
2,0,1,0,0,0,10,11.1,5.3,2847.34
7,3,0,2,3,1,12,8.1,5.4,2649.74
3,2,2,3,0,1,5,13.1,17.1,35683.95
10,0,0,1,0,0,12,10.0,14.0,3543.93
4,3,0,3,3,2,8,17.0,5.5,9007.21
2,1,1,0,0,1,2,11.9,19.9,18847.71
10,0,3,3,1,1,3,12.8,11.8,27917.77
4,0,2,0,1,0,3,17.0,24.6,39802.91
8,0,2,3,1,0,9,13.4,17.2,32092.13
10,1,0,3,2,2,1,7.7,7.0,4298.93
1,3,3,1,0,1,3,10.1,15.1,27521.06
6,1,2,1,1,1,2,10.8,20.2,30919.87
9,0,1,4,3,0,7,8.3,17.6,13475.35
7,3,1,3,3,1,11,15.3,24.9,43765.87
2,0,3,1,1,0,12,16.8,8.9,21108.08
10,3,3,1,1,0,6,11.6,17.9,41528.14
3,0,1,2,2,0,2,7.7,15.0,7514.84
10,3,0,2,1,2,2,4.4,5.1,2191.27
9,2,1,0,2,1,10,14.2,23.6,33714.3
1,1,0,0,0,1,6,7.3,11.6,3264.11
9,0,2,3,3,1,3,10.6,12.8,18016.32
8,3,2,1,1,1,5,14.8,10.8,27964.55
2,0,1,2,3,2,5,8.3,7.0,6335.47
8,3,0,4,2,1,11,13.6,6.0,5383.1
6,1,2,0,1,0,9,14.9,8.0,14083.53
5,2,1,4,0,1,11,18.0,9.4,15619.57
10,0,1,4,0,0,6,15.4,5.7,8078.05
10,3,0,4,3,2,8,7.2,9.8,7585.37
2,1,2,4,1,2,4,6.9,8.9,10240.12
10,2,1,0,2,0,11,13.4,15.8,17705.8
6,1,2,4,1,2,5,17.7,12.7,44228.19
10,1,1,4,3,1,12,7.4,15.0,13287.6
2,0,3,0,0,0,6,10.7,18.9,32263.25
10,1,3,0,0,1,1,16.0,10.0,30676.25
5,0,1,0,1,1,6,17.6,8.2,14225.3
7,2,2,4,0,1,5,12.6,14.3,30306.45
4,0,0,3,0,2,11,7.3,20.5,9324.05
10,1,0,2,3,1,1,17.6,24.5,25233.26
10,1,0,2,0,2,5,16.8,12.9,19755.58
2,3,0,4,1,0,2,10.1,14.4,4601.68
5,1,0,4,3,1,5,14.3,20.8,17861.8
7,0,0,1,3,0,10,14.8,8.1,2711.75
9,2,1,4,0,2,5,8.1,13.2,16670.46
2,3,3,1,2,1,4,13.0,21.7,50820.45
10,2,0,2,2,0,7,17.2,12.7,9022.32
10,1,2,2,2,0,8,10.9,21.5,32150.41
4,3,2,3,1,2,10,15.0,8.3,19279.38
8,0,2,3,2,0,10,17.8,14.1,29873.88
9,1,1,2,3,1,4,12.9,9.5,12993.42
9,0,2,2,2,1,8,15.2,16.9,41811.78
2,2,3,2,3,0,7,10.2,5.3,10584.3
10,3,3,0,2,2,8,9.2,14.1,33867.91
1,0,1,0,0,0,12,10.9,17.4,9237.98
10,0,0,3,3,0,10,14.4,14.1,7571.44
7,1,0,0,1,2,5,5.5,5.1,2282.79
6,0,1,2,3,2,4,4.3,5.2,2636.81
8,3,3,1,2,0,3,16.8,23.2,67109.52
3,2,3,4,1,0,11,13.6,24.3,53978.05
